Source,Target,Weight
314,559,0.5
314,602,0.4008918628686366
314,605,0.5773502691896258
314,619,0.5
314,745,0.3779644730092272
314,792,0.4082482904638631
314,911,0.4082482904638631
314,912,0.3779644730092272
314,929,0.4472135954999579
315,316,0.5773502691896258
315,317,0.6708203932499369
315,338,0.38575837490522985
315,565,0.38729833462074176
315,566,0.4166666666666668
315,772,0.3849001794597506
316,315,0.5773502691896258
316,317,0.6885303726590963
316,324,0.40201512610368484
316,338,0.44543540318737396
316,565,0.44721359549995787
316,566,0.48112522432468824
317,92,0.4216370213557839
317,99,0.4472135954999579
317,104,0.38729833462074165
317,208,0.4303314829119351
317,315,0.6708203932499369
317,316,0.6885303726590963
317,324,0.46709936649691375
317,332,0.40824829046386296
317,338,0.6210590034081188
317,339,0.38729833462074165
317,360,0.4428074427700476
317,566,0.521749194749951
317,616,0.38729833462074165
317,633,0.38729833462074165
317,731,0.38729833462074165
317,771,0.38729833462074165
317,772,0.5163977794943222
318,540,0.4183300132670377
319,25,0.7071067811865475
319,34,0.7071067811865475
319,321,0.4999999999999999
319,584,0.408248290463863
320,1,0.47434164902525683
320,2,0.5773502691896258
320,5,0.4008918628686365
320,14,0.4714045207910316
320,92,0.43301270189221935
320,93,0.47434164902525683
320,99,0.408248290463863
320,328,0.4714045207910316
320,405,0.4999999999999999
320,484,0.42640143271122083
320,495,0.4008918628686365
320,603,0.4008918628686365
320,686,0.533001790889026
320,692,0.5773502691896258
320,836,0.408248290463863
320,930,0.47434164902525683
320,933,0.5303300858899106
321,25,0.7071067811865475
321,34,0.7071067811865475
321,319,0.4999999999999999
321,584,0.408248290463863
321,753,0.4714045207910316
321,796,0.4999999999999999
323,173,0.408248290463863
323,506,0.5163977794943223
323,593,0.4714045207910318
323,860,0.5773502691896258
323,926,0.408248290463863
324,283,0.42640143271122083
324,316,0.40201512610368484
324,317,0.46709936649691375
324,338,0.4834937784152282
324,566,0.5222329678670936
325,1,0.4472135954999579
325,2,0.4082482904638631
325,3,0.4008918628686366
325,92,0.6123724356957946
325,93,0.4472135954999579
325,99,0.5773502691896258
325,174,0.5669467095138407
325,326,0.6123724356957946
325,327,0.6123724356957946
325,328,0.5
325,329,0.75
325,338,0.4008918628686366
325,339,0.5
325,360,0.5144957554275265
325,368,0.4472135954999579
325,369,0.75
325,384,0.5669467095138407
325,385,0.4082482904638631
325,386,0.5
325,388,0.4472135954999579
325,405,0.7071067811865475
325,407,0.4472135954999579
325,442,0.4330127018922194
325,495,0.3779644730092272
325,556,0.4472135954999579
325,593,0.6123724356957946
325,602,0.4008918628686366
325,603,0.7559289460184544
325,743,0.38729833462074165
325,790,0.6708203932499369
325,794,0.6324555320336759
325,807,0.3779644730092272
325,836,0.5773502691896258
325,911,0.8164965809277261
325,930,0.4472135954999579
325,931,0.6666666666666666
325,932,0.5669467095138407
325,933,0.75
326,1,0.5477225575051662
326,3,0.43643578047198484
326,14,0.408248290463863
326,65,0.37267799624996495
326,92,0.5000000000000001
326,99,0.4714045207910318
326,174,0.46291004988627577
326,314,0.4082482904638631
326,325,0.6123724356957946
326,327,0.6666666666666669
326,328,0.6804138174397717
326,329,0.8164965809277261
326,338,0.43643578047198484
326,339,0.4082482904638631
326,360,0.42008402520840293
326,369,0.8164965809277261
326,374,0.43301270189221935
326,384,0.6172133998483676
326,386,0.6123724356957946
326,387,0.39605901719066977
326,405,0.5773502691896258
326,407,0.5477225575051662
326,540,0.41403933560541256
326,547,0.4714045207910318
326,556,0.5477225575051662
326,559,0.4082482904638631
326,593,0.5000000000000001
326,602,0.43643578047198484
326,603,0.46291004988627577
326,605,0.4714045207910318
326,619,0.4082482904638631
326,741,0.39605901719066977
326,742,0.39605901719066977
326,768,0.4364357804719849
326,794,0.38729833462074176
326,807,0.46291004988627577
326,828,0.4082482904638631
326,836,0.4714045207910318
326,911,0.6666666666666669
326,931,0.5443310539518174
326,932,0.46291004988627577
326,933,0.6123724356957946
327,1,0.5477225575051662
327,3,0.43643578047198484
327,14,0.5443310539518174
327,65,0.4472135954999579
327,92,0.5000000000000001
327,99,0.4714045207910318
327,174,0.46291004988627577
327,325,0.6123724356957946
327,326,0.6666666666666669
327,328,0.5443310539518174
327,329,0.6123724356957946
327,339,0.4082482904638631
327,360,0.42008402520840293
327,369,0.6123724356957946
327,374,0.43301270189221935
327,384,0.6172133998483676
327,386,0.4082482904638631
327,387,0.39605901719066977
327,388,0.7302967433402215
327,405,0.5773502691896258
327,407,0.5477225575051662
327,442,0.4714045207910318
327,495,0.6172133998483676
327,593,0.5000000000000001
327,603,0.46291004988627577
327,737,0.43301270189221935
327,741,0.39605901719066977
327,742,0.39605901719066977
327,758,0.408248290463863
327,768,0.5455447255899811
327,794,0.38729833462074176
327,801,0.48112522432468824
327,807,0.46291004988627577
327,808,0.38729833462074176
327,828,0.4082482904638631
327,836,0.4714045207910318
327,911,0.5000000000000001
327,913,0.5604485383178051
327,930,0.7302967433402215
327,931,0.5443310539518174
327,932,0.7715167498104596
327,933,0.6123724356957946
328,1,0.44721359549995787
328,3,0.44543540318737396
328,92,0.408248290463863
328,99,0.3849001794597505
328,174,0.5039526306789696
328,320,0.4714045207910316
328,325,0.5
328,326,0.6804138174397717
328,327,0.5443310539518174
328,329,0.6666666666666666
328,330,0.4714045207910316
328,368,0.44721359549995787
328,369,0.6666666666666666
328,374,0.4714045207910316
328,384,0.6299407883487119
328,386,0.5
328,387,0.4042260417272216
328,397,0.4444444444444444
328,405,0.4714045207910316
328,407,0.5962847939999438
328,540,0.3944053188733077
328,547,0.3849001794597505
328,556,0.5962847939999438
328,593,0.408248290463863
328,603,0.5039526306789696
328,605,0.3849001794597505
328,741,0.4042260417272216
328,742,0.4042260417272216
328,790,0.44721359549995787
328,794,0.4216370213557839
328,807,0.5039526306789696
328,836,0.3849001794597505
328,911,0.6804138174397717
328,931,0.4444444444444444
328,932,0.3779644730092272
328,933,0.5
329,1,0.4472135954999579
329,2,0.4082482904638631
329,3,0.4008918628686366
329,14,0.5
329,65,0.4564354645876384
329,74,0.3779644730092272
329,92,0.6123724356957946
329,93,0.4472135954999579
329,99,0.5773502691896258
329,174,0.5669467095138407
329,314,0.5
329,325,0.75
329,326,0.8164965809277261
329,327,0.6123724356957946
329,328,0.6666666666666666
329,338,0.5345224838248488
329,339,0.5
329,352,0.3779644730092272
329,360,0.5144957554275265
329,368,0.4472135954999579
329,369,1.0
329,384,0.5669467095138407
329,385,0.4082482904638631
329,386,0.75
329,388,0.4472135954999579
329,405,0.7071067811865475
329,407,0.4472135954999579
329,436,0.4472135954999579
329,442,0.4330127018922194
329,495,0.3779644730092272
329,503,0.3779644730092272
329,535,0.4472135954999579
329,540,0.42257712736425823
329,543,0.4472135954999579
329,546,0.4472135954999579
329,547,0.5773502691896258
329,556,0.6708203932499369
329,559,0.5
329,593,0.6123724356957946
329,602,0.5345224838248488
329,603,0.5669467095138407
329,605,0.5773502691896258
329,619,0.5
329,743,0.38729833462074165
329,745,0.3779644730092272
329,768,0.4008918628686366
329,790,0.4472135954999579
329,792,0.4082482904638631
329,794,0.4743416490252569
329,807,0.3779644730092272
329,836,0.5773502691896258
329,879,0.4008918628686366
329,911,0.8164965809277261
329,912,0.3779644730092272
329,929,0.4472135954999579
329,930,0.4472135954999579
329,931,0.6666666666666666
329,932,0.5669467095138407
329,933,0.75
330,3,0.3779644730092272
330,328,0.4714045207910316
330,710,0.4999999999999999
330,828,0.7071067811865475
330,843,0.408248290463863
330,855,0.7071067811865475
331,10,0.45226701686664544
331,59,0.38729833462074165
331,167,0.4082482904638631
331,243,0.4082482904638631
331,373,0.4472135954999579
331,374,0.5303300858899106
331,384,0.3779644730092272
331,394,0.5
331,402,0.3779644730092272
331,407,0.4472135954999579
331,418,0.3779644730092272
331,688,0.45226701686664544
331,689,0.3779644730092272
331,695,0.3779644730092272
331,807,0.3779644730092272
331,828,0.5
332,65,0.404145188432738
332,92,0.5163977794943223
332,99,0.5477225575051662
332,141,0.38138503569823695
332,208,0.4216370213557839
332,283,0.4472135954999579
332,317,0.40824829046386296
332,339,0.4743416490252569
332,359,0.4472135954999579
332,360,0.5423261445466404
332,364,0.4472135954999579
332,385,0.38729833462074176
332,405,0.4472135954999579
332,599,0.4743416490252569
332,671,0.3834824944236852
332,758,0.4216370213557839
332,772,0.7378647873726218
333,334,0.4714045207910318
333,701,0.408248290463863
333,717,0.408248290463863
333,727,0.5773502691896258
334,11,0.4082482904638631
334,333,0.4714045207910318
334,727,0.4082482904638631
334,733,0.38729833462074176
334,860,0.4082482904638631
334,878,0.4714045207910318
335,443,0.4330127018922194
338,65,0.39036002917941326
338,92,0.545544725589981
338,99,0.5400617248673217
338,208,0.44543540318737396
338,283,0.5669467095138409
338,314,0.4008918628686366
338,315,0.38575837490522985
338,316,0.44543540318737396
338,317,0.6210590034081188
338,324,0.4834937784152282
338,325,0.4008918628686366
338,326,0.43643578047198484
338,329,0.5345224838248488
338,339,0.5345224838248488
338,359,0.3779644730092272
338,360,0.5041841733655161
338,364,0.3779644730092272
338,369,0.5345224838248488
338,386,0.5345224838248488
338,405,0.5669467095138409
338,566,0.5400617248673217
338,602,0.4285714285714286
338,605,0.4629100498862758
338,616,0.4008918628686366
338,619,0.4008918628686366
338,633,0.4008918628686366
338,731,0.4008918628686366
338,771,0.4008918628686366
338,772,0.44543540318737396
338,836,0.4629100498862758
338,911,0.43643578047198484
338,933,0.4008918628686366
339,1,0.4472135954999579
339,2,0.4082482904638631
339,3,0.4008918628686366
339,65,0.4564354645876384
339,92,0.6123724356957946
339,93,0.4472135954999579
339,99,0.5773502691896258
339,174,0.3779644730092272
339,317,0.38729833462074165
339,325,0.5
339,326,0.4082482904638631
339,327,0.4082482904638631
339,329,0.5
339,332,0.4743416490252569
339,338,0.5345224838248488
339,360,0.5144957554275265
339,368,0.4472135954999579
339,369,0.5
339,384,0.3779644730092272
339,386,0.5
339,388,0.4472135954999579
339,405,0.7071067811865475
339,407,0.4472135954999579
339,495,0.3779644730092272
339,593,0.4082482904638631
339,599,0.5
339,602,0.4008918628686366
339,603,0.3779644730092272
339,727,0.5
339,731,0.5
339,772,0.6666666666666666
339,790,0.4472135954999579
339,794,0.4743416490252569
339,807,0.3779644730092272
339,836,0.5773502691896258
339,911,0.4082482904638631
339,930,0.4472135954999579
339,931,0.5
339,932,0.3779644730092272
339,933,0.5
341,502,0.4216370213557839
341,535,0.565685424949238
341,546,0.565685424949238
341,602,0.42257712736425834
341,605,0.5477225575051662
341,606,0.5270462766947299
341,615,0.4780914437337574
341,619,0.4743416490252569
341,624,0.4472135954999579
341,720,0.38729833462074176
341,745,0.4780914437337574
341,866,0.38138503569823695
341,887,0.38348249442368526
341,910,0.4743416490252569
343,17,0.6123724356957946
343,27,0.46291004988627577
343,100,0.46291004988627577
343,347,0.4082482904638631
343,398,0.4714045207910318
343,427,0.4082482904638631
343,490,0.4082482904638631
343,510,0.5477225575051662
343,552,0.6123724356957946
343,585,0.4714045207910318
343,599,0.4082482904638631
343,600,0.6172133998483676
343,660,0.4082482904638631
343,678,0.7071067811865477
343,722,0.4082482904638631
344,35,0.3721042037676254
344,71,0.44721359549995787
344,99,0.3872983346207417
344,127,0.5163977794943223
344,142,0.4472135954999579
344,232,0.4242640687119285
344,347,0.4472135954999579
344,360,0.38348249442368515
344,398,0.5163977794943223
344,422,0.6324555320336758
344,564,0.6708203932499369
344,605,0.5163977794943223
344,722,0.4472135954999579
344,831,0.4472135954999579
345,542,0.408248290463863
346,349,0.6123724356957946
346,350,0.7071067811865475
346,352,0.4008918628686365
346,398,0.408248290463863
346,472,0.6123724356957946
346,561,0.5345224838248487
346,585,0.408248290463863
346,678,0.408248290463863
347,3,0.4008918628686366
347,17,0.5
347,27,0.5669467095138407
347,92,0.4082482904638631
347,99,0.43301270189221935
347,100,0.3779644730092272
347,343,0.4082482904638631
347,344,0.4472135954999579
347,358,0.4082482904638631
347,360,0.42874646285627205
347,398,0.8660254037844388
347,471,0.4082482904638631
347,510,0.4472135954999579
347,552,0.5
347,561,0.5669467095138407
347,585,0.5773502691896258
347,599,0.5
347,600,0.3779644730092272
347,605,0.5773502691896258
347,615,0.3779644730092272
347,660,0.5
347,678,0.5773502691896258
347,722,1.0
347,745,0.3779644730092272
347,757,0.4472135954999579
347,826,0.4082482904638631
347,831,0.5
349,3,0.4629100498862758
349,20,0.4364357804719848
349,65,0.42163702135578396
349,68,0.6666666666666669
349,75,0.5773502691896258
349,92,0.4714045207910318
349,99,0.5000000000000001
349,208,0.3849001794597505
349,279,0.3973597071195132
349,283,0.408248290463863
349,346,0.6123724356957946
349,350,0.5773502691896258
349,352,0.4364357804719848
349,359,0.408248290463863
349,360,0.49507377148833714
349,364,0.408248290463863
349,405,0.408248290463863
349,412,0.4803844614152615
349,472,0.6666666666666669
349,503,0.4364357804719848
349,561,0.4364357804719848
349,710,0.408248290463863
349,772,0.3849001794597505
350,346,0.7071067811865475
350,349,0.5773502691896258
350,352,0.3779644730092272
350,472,0.5773502691896258
350,561,0.3779644730092272
351,499,0.408248290463863
352,17,0.3779644730092272
352,179,0.3779644730092272
352,314,0.3779644730092272
352,329,0.3779644730092272
352,346,0.4008918628686365
352,349,0.4364357804719848
352,350,0.3779644730092272
352,369,0.3779644730092272
352,386,0.3779644730092272
352,423,0.3779644730092272
352,472,0.4364357804719848
352,552,0.3779644730092272
352,554,0.4364357804719848
352,559,0.3779644730092272
352,605,0.4364357804719848
352,619,0.3779644730092272
352,678,0.4364357804719848
352,691,0.3779644730092272
352,910,0.3779644730092272
353,47,0.7071067811865475
353,87,0.7071067811865475
353,843,0.408248290463863
354,705,0.3779644730092272
355,365,0.5163977794943223
356,427,0.3779644730092272
356,598,0.5345224838248487
356,660,0.3779644730092272
357,92,0.4082482904638631
357,99,0.43301270189221935
357,360,0.42874646285627205
357,480,0.4472135954999579
357,602,0.4008918628686366
357,659,0.4472135954999579
358,17,0.4082482904638631
358,279,0.3746343246326776
358,347,0.4082482904638631
358,398,0.4714045207910318
358,552,0.4082482904638631
358,585,0.4714045207910318
358,599,0.4082482904638631
358,660,0.4082482904638631
358,678,0.4714045207910318
358,722,0.4082482904638631
359,3,0.3779644730092272
359,20,0.5345224838248487
359,35,0.39223227027636803
359,36,0.4714045207910316
359,41,0.4472135954999579
359,46,0.408248290463863
359,50,0.4999999999999999
359,51,0.4472135954999579
359,52,0.7071067811865475
359,54,0.45226701686664533
359,55,0.7071067811865475
359,56,0.3779644730092272
359,60,0.4714045207910316
359,65,0.38729833462074165
359,68,0.816496580927726
359,71,0.4714045207910316
359,92,0.5773502691896258
359,99,0.6123724356957945
359,101,0.5773502691896258
359,141,0.42640143271122083
359,208,0.4714045207910316
359,283,0.4999999999999999
359,332,0.4472135954999579
359,338,0.3779644730092272
359,349,0.408248290463863
359,360,0.7276068751089988
359,361,0.8660254037844387
359,364,0.4999999999999999
359,366,0.408248290463863
359,398,0.408248290463863
359,405,0.4999999999999999
359,412,0.588348405414552
359,449,0.408248290463863
359,472,0.408248290463863
359,572,0.47434164902525683
359,585,0.408248290463863
359,602,0.3779644730092272
359,605,0.408248290463863
359,671,0.5144957554275265
359,678,0.408248290463863
359,721,0.408248290463863
359,726,0.6324555320336758
359,754,0.5773502691896258
359,772,0.4714045207910316
359,781,0.408248290463863
359,792,0.5773502691896258
359,836,0.408248290463863
359,840,0.4999999999999999
359,903,0.408248290463863
359,929,0.6324555320336758
360,1,0.4601789933084222
360,2,0.42008402520840293
360,3,0.5041841733655161
360,17,0.42874646285627205
360,20,0.38892223413129856
360,52,0.5144957554275265
360,54,0.4387634544762783
360,55,0.44589632137052293
360,65,0.5009794328681195
360,68,0.5940885257860046
360,92,0.8401680504168059
360,93,0.5368754921931592
360,98,0.42008402520840293
360,99,0.8416254115301731
360,101,0.42008402520840293
360,104,0.42874646285627205
360,106,0.42874646285627205
360,141,0.5170876899950191
360,174,0.38892223413129856
360,183,0.38348249442368515
360,208,0.5716619504750293
360,235,0.41594516540385146
360,279,0.3934447376823168
360,283,0.6063390625908324
360,314,0.42874646285627205
360,317,0.4428074427700476
360,325,0.5144957554275265
360,326,0.42008402520840293
360,327,0.42008402520840293
360,329,0.5144957554275265
360,332,0.5423261445466404
360,338,0.5041841733655161
360,339,0.5144957554275265
360,344,0.38348249442368515
360,347,0.42874646285627205
360,349,0.49507377148833714
360,357,0.42874646285627205
360,359,0.7276068751089988
360,361,0.49009802940980346
360,362,0.38348249442368515
360,364,0.6063390625908324
360,365,0.4601789933084222
360,366,0.49507377148833714
360,368,0.4601789933084222
360,369,0.5144957554275265
360,384,0.38892223413129856
360,386,0.5144957554275265
360,388,0.4601789933084222
360,396,0.42008402520840293
360,398,0.49507377148833714
360,405,0.7276068751089988
360,407,0.4601789933084222
360,408,0.5144957554275265
360,412,0.5232166435699435
360,419,0.38348249442368515
360,436,0.38348249442368515
360,449,0.49507377148833714
360,472,0.49507377148833714
360,495,0.38892223413129856
360,506,0.38348249442368515
360,510,0.38348249442368515
360,535,0.38348249442368515
360,543,0.38348249442368515
360,544,0.38348249442368515
360,546,0.38348249442368515
360,552,0.42874646285627205
360,564,0.42874646285627205
360,572,0.4218307438660537
360,585,0.49507377148833714
360,593,0.42008402520840293
360,599,0.42874646285627205
360,602,0.5041841733655161
360,603,0.38892223413129856
360,605,0.49507377148833714
360,616,0.42874646285627205
360,619,0.42874646285627205
360,633,0.42874646285627205
360,659,0.38348249442368515
360,671,0.45753968194423655
360,678,0.49507377148833714
360,722,0.42874646285627205
360,723,0.42874646285627205
360,726,0.4601789933084222
360,731,0.42874646285627205
360,754,0.42008402520840293
360,757,0.38348249442368515
360,761,0.42874646285627205
360,771,0.42874646285627205
360,772,0.5716619504750293
360,788,0.38348249442368515
360,790,0.4601789933084222
360,792,0.42008402520840293
360,794,0.3796283011826483
360,807,0.38892223413129856
360,831,0.5144957554275265
360,836,0.5940885257860046
360,841,0.38348249442368515
360,863,0.42874646285627205
360,903,0.49507377148833714
360,911,0.42008402520840293
360,929,0.4601789933084222
360,930,0.4601789933084222
360,931,0.40016336533252056
360,932,0.38892223413129856
360,933,0.5144957554275265
361,20,0.46291004988627577
361,36,0.408248290463863
361,41,0.38729833462074176
361,50,0.43301270189221935
361,51,0.38729833462074176
361,52,0.6123724356957946
361,55,0.6531972647421809
361,60,0.408248290463863
361,68,0.7071067811865477
361,71,0.408248290463863
361,101,0.5000000000000001
361,359,0.8660254037844387
361,360,0.49009802940980346
361,412,0.45291081365783836
361,671,0.39605901719066977
361,721,0.4714045207910318
361,726,0.5477225575051662
361,754,0.5000000000000001
361,792,0.5000000000000001
361,840,0.43301270189221935
361,929,0.5477225575051662
362,99,0.3872983346207417
362,106,0.4472135954999579
362,360,0.38348249442368515
362,651,0.38729833462074176
364,3,0.3779644730092272
364,65,0.38729833462074165
364,68,0.408248290463863
364,92,0.5773502691896258
364,99,0.6123724356957945
364,141,0.42640143271122083
364,208,0.4714045207910316
364,283,0.4999999999999999
364,332,0.4472135954999579
364,338,0.3779644730092272
364,349,0.408248290463863
364,359,0.4999999999999999
364,360,0.6063390625908324
364,366,0.408248290463863
364,398,0.408248290463863
364,405,0.4999999999999999
364,412,0.39223227027636803
364,449,0.408248290463863
364,472,0.408248290463863
364,585,0.408248290463863
364,602,0.3779644730092272
364,605,0.408248290463863
364,678,0.408248290463863
364,772,0.4714045207910316
364,836,0.408248290463863
364,903,0.408248290463863
365,92,0.5477225575051662
365,93,0.39999999999999997
365,99,0.5163977794943223
365,355,0.5163977794943223
365,360,0.4601789933084222
365,408,0.4472135954999579
365,831,0.4472135954999579
366,92,0.4714045207910318
366,99,0.5000000000000001
366,208,0.3849001794597505
366,235,0.420084025208403
366,283,0.408248290463863
366,359,0.408248290463863
366,360,0.49507377148833714
366,364,0.408248290463863
366,405,0.408248290463863
366,772,0.3849001794597505
368,1,0.39999999999999997
368,92,0.5477225575051662
368,93,0.39999999999999997
368,99,0.5163977794943223
368,174,0.5070925528371099
368,325,0.4472135954999579
368,328,0.44721359549995787
368,329,0.4472135954999579
368,339,0.4472135954999579
368,360,0.4601789933084222
368,369,0.4472135954999579
368,374,0.47434164902525683
368,384,0.5070925528371099
368,386,0.4472135954999579
368,387,0.4338609156373123
368,388,0.39999999999999997
368,405,0.6324555320336758
368,407,0.6
368,556,0.39999999999999997
368,737,0.47434164902525683
368,773,0.39999999999999997
368,790,0.6
368,794,0.7071067811865476
368,807,0.5070925528371099
368,836,0.5163977794943223
368,911,0.5477225575051662
368,930,0.39999999999999997
368,931,0.44721359549995787
368,933,0.4472135954999579
369,1,0.4472135954999579
369,2,0.4082482904638631
369,3,0.4008918628686366
369,14,0.5
369,65,0.4564354645876384
369,74,0.3779644730092272
369,92,0.6123724356957946
369,93,0.4472135954999579
369,99,0.5773502691896258
369,174,0.5669467095138407
369,314,0.5
369,325,0.75
369,326,0.8164965809277261
369,327,0.6123724356957946
369,328,0.6666666666666666
369,329,1.0
369,338,0.5345224838248488
369,339,0.5
369,352,0.3779644730092272
369,360,0.5144957554275265
369,368,0.4472135954999579
369,384,0.5669467095138407
369,385,0.4082482904638631
369,386,0.75
369,388,0.4472135954999579
369,405,0.7071067811865475
369,407,0.4472135954999579
369,436,0.4472135954999579
369,442,0.4330127018922194
369,495,0.3779644730092272
369,503,0.3779644730092272
369,535,0.4472135954999579
369,540,0.42257712736425823
369,543,0.4472135954999579
369,546,0.4472135954999579
369,547,0.5773502691896258
369,556,0.6708203932499369
369,559,0.5
369,593,0.6123724356957946
369,602,0.5345224838248488
369,603,0.5669467095138407
369,605,0.5773502691896258
369,619,0.5
369,743,0.38729833462074165
369,745,0.3779644730092272
369,768,0.4008918628686366
369,790,0.4472135954999579
369,792,0.4082482904638631
369,794,0.4743416490252569
369,807,0.3779644730092272
369,836,0.5773502691896258
369,879,0.4008918628686366
369,911,0.8164965809277261
369,912,0.3779644730092272
369,929,0.4472135954999579
369,930,0.4472135954999579
369,931,0.6666666666666666
369,932,0.5669467095138407
369,933,0.75
370,286,0.4082482904638631
371,388,0.5393598899705937
371,930,0.5393598899705937
373,331,0.4472135954999579
373,375,0.5163977794943223
373,378,0.47434164902525683
373,389,0.4242640687119285
373,603,0.42257712736425823
373,756,0.44721359549995787
373,767,0.7302967433402215
373,770,0.7302967433402215
373,775,0.4472135954999579
373,790,0.5
374,1,0.47434164902525683
374,3,0.3779644730092272
374,10,0.42640143271122083
374,92,0.43301270189221935
374,99,0.408248290463863
374,174,0.4008918628686365
374,285,0.41666666666666663
374,326,0.43301270189221935
374,327,0.43301270189221935
374,328,0.4714045207910316
374,331,0.5303300858899106
374,368,0.47434164902525683
374,384,0.5345224838248487
374,387,0.42874646285627205
374,405,0.4999999999999999
374,407,0.6324555320336758
374,737,0.37499999999999994
374,790,0.47434164902525683
374,794,0.4472135954999579
374,807,0.5345224838248487
374,836,0.408248290463863
374,911,0.43301270189221935
375,373,0.5163977794943223
375,378,0.8164965809277261
375,603,0.4364357804719848
375,714,0.408248290463863
375,756,0.3849001794597505
375,767,0.7071067811865477
375,770,0.7071067811865477
375,775,0.4330127018922194
376,379,0.4999999999999999
378,373,0.47434164902525683
378,375,0.8164965809277261
378,603,0.4008918628686365
378,714,0.4999999999999999
378,767,0.7216878364870323
378,770,0.7216878364870323
378,775,0.44194173824159216
378,848,0.4170288281141495
379,376,0.4999999999999999
382,207,0.5773502691896258
382,314,0.5
382,547,0.3849001794597505
382,554,0.3849001794597505
382,557,0.4444444444444444
382,570,0.44543540318737396
382,612,0.3849001794597505
382,613,0.5039526306789696
382,696,0.44721359549995787
382,782,0.5962847939999438
382,783,0.6666666666666666
382,784,0.816496580927726
382,785,0.5039526306789696
382,786,0.408248290463863
382,789,0.6324555320336759
382,904,0.408248290463863
382,912,0.3779644730092272
383,6,0.42640143271122083
383,8,0.5773502691896258
383,35,0.39223227027636803
383,36,0.4714045207910316
383,60,0.4714045207910316
383,398,0.408248290463863
383,585,0.408248290463863
383,588,0.5345224838248487
383,598,0.4999999999999999
383,660,0.7071067811865475
383,678,0.408248290463863
383,765,0.408248290463863
384,1,0.5070925528371099
384,3,0.5050762722761053
384,92,0.46291004988627577
384,99,0.4364357804719848
384,174,0.5714285714285713
384,325,0.5669467095138407
384,326,0.6172133998483676
384,327,0.6172133998483676
384,328,0.6299407883487119
384,329,0.5669467095138407
384,331,0.3779644730092272
384,339,0.3779644730092272
384,360,0.38892223413129856
384,368,0.5070925528371099
384,369,0.5669467095138407
384,374,0.5345224838248487
384,386,0.3779644730092272
384,387,0.4583492485141056
384,397,0.3779644730092272
384,405,0.5345224838248487
384,407,0.6761234037828131
384,556,0.5070925528371099
384,593,0.46291004988627577
384,603,0.4285714285714285
384,737,0.4008918628686365
384,741,0.4583492485141056
384,742,0.4583492485141056
384,790,0.5070925528371099
384,794,0.4780914437337574
384,807,0.5714285714285713
384,828,0.3779644730092272
384,836,0.4364357804719848
384,911,0.6172133998483676
384,931,0.5039526306789696
384,932,0.4285714285714285
384,933,0.5669467095138407
385,325,0.4082482904638631
385,329,0.4082482904638631
385,332,0.38729833462074176
385,369,0.4082482904638631
385,386,0.4082482904638631
385,772,0.408248290463863
385,933,0.4082482904638631
386,1,0.4472135954999579
386,2,0.4082482904638631
386,3,0.4008918628686366
386,14,0.5
386,65,0.4564354645876384
386,74,0.3779644730092272
386,92,0.6123724356957946
386,93,0.4472135954999579
386,99,0.5773502691896258
386,174,0.3779644730092272
386,314,0.5
386,325,0.5
386,326,0.6123724356957946
386,327,0.4082482904638631
386,328,0.5
386,329,0.75
386,338,0.5345224838248488
386,339,0.5
386,352,0.3779644730092272
386,360,0.5144957554275265
386,368,0.4472135954999579
386,369,0.75
386,384,0.3779644730092272
386,385,0.4082482904638631
386,388,0.4472135954999579
386,405,0.7071067811865475
386,407,0.4472135954999579
386,436,0.4472135954999579
386,442,0.4330127018922194
386,495,0.3779644730092272
386,503,0.3779644730092272
386,535,0.4472135954999579
386,543,0.4472135954999579
386,546,0.4472135954999579
386,556,0.4472135954999579
386,559,0.5
386,593,0.4082482904638631
386,602,0.5345224838248488
386,603,0.3779644730092272
386,605,0.5773502691896258
386,619,0.5
386,745,0.3779644730092272
386,768,0.4008918628686366
386,790,0.4472135954999579
386,792,0.4082482904638631
386,794,0.4743416490252569
386,807,0.3779644730092272
386,836,0.5773502691896258
386,879,0.4008918628686366
386,911,0.6123724356957946
386,912,0.3779644730092272
386,929,0.4472135954999579
386,930,0.4472135954999579
386,931,0.5
386,932,0.3779644730092272
386,933,0.5
387,1,0.4338609156373123
387,92,0.39605901719066977
387,326,0.39605901719066977
387,327,0.39605901719066977
387,328,0.4042260417272216
387,368,0.4338609156373123
387,374,0.42874646285627205
387,384,0.4583492485141056
387,405,0.5144957554275265
387,407,0.5423261445466404
387,790,0.4338609156373123
387,794,0.4601789933084223
387,807,0.4583492485141056
387,836,0.420084025208403
387,911,0.39605901719066977
387,931,0.4042260417272216
388,1,0.39999999999999997
388,14,0.5962847939999438
388,22,0.3721042037676254
388,30,0.39999999999999997
388,65,0.48989794855663554
388,92,0.5477225575051662
388,93,0.39999999999999997
388,99,0.5163977794943223
388,325,0.4472135954999579
388,327,0.7302967433402215
388,329,0.4472135954999579
388,339,0.4472135954999579
388,360,0.4601789933084222
388,368,0.39999999999999997
388,369,0.4472135954999579
388,371,0.5393598899705937
388,386,0.4472135954999579
388,405,0.6324555320336758
388,407,0.39999999999999997
388,442,0.5163977794943223
388,495,0.6761234037828131
388,572,0.39999999999999997
388,758,0.44721359549995787
388,768,0.4780914437337575
388,781,0.38729833462074176
388,788,0.39999999999999997
388,790,0.39999999999999997
388,794,0.4242640687119285
388,801,0.4216370213557839
388,836,0.5163977794943223
388,913,0.5262348115842176
